2023-12-09 01:27:41,578 DEBUG   HandlerThread:3162 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-91-generic-x86_64-with-glibc2.35', 'python': '3.10.0', 'heartbeatAt': '2023-12-08T18:27:41.564868', 'startedAt': '2023-12-08T18:27:39.958831', 'docker': None, 'cuda': None, 'args': ('--epochs', '100', '--model', 'keepitreal/vietnamese-sbert', '--train_data_path', 'data/clean_data/train.json', '--val_data_path', 'data/clean_data/valid.json', '--batch_size', '12', '--save_model_path', 'model/claim_verification/joint_cross_encoder/saved_model', '--model_name', 'fact_verify', '--patient', '3', '--no-use_focal_loss', '--no-push_to_hub', '--weight', '0.1', '0.8', '0.1', '--project_name', 'uit testing', '--evaluation_steps', '20'), 'state': 'running', 'program': '/home/nguyen/code/fact-verification/train/fact_verify.py', 'codePathLocal': 'train/fact_verify.py', 'codePath': 'train/fact_verify.py', 'git': {'remote': 'https://github.com/nguyen-brat/fact-verification.git', 'commit': 'c9997adb0cb8c752d8808c3eb2645a873d37a93a'}, 'email': 'julius.2003.no.2@gmail.com', 'root': '/home/nguyen/code/fact-verification', 'host': 'nguyen-System-Product-Name', 'username': 'nguyen', 'executable': '/home/nguyen/miniconda3/envs/testing/bin/python', 'cpu_count': 18, 'cpu_count_logical': 36, 'cpu_freq': {'current': 2308.01575, 'min': 1000.0, 'max': 4300.0}, 'cpu_freq_per_core': [{'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 1130.013, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 2300.0, 'min': 1000.0, 'max': 4300.0}, {'current': 4214.02, 'min': 1000.0, 'max': 4300.0}], 'disk': {'/': {'total': 1832.2052917480469, 'used': 33.792083740234375}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 125.47367095947266}}
2023-12-09 01:27:41,579 INFO    HandlerThread:3162 [system_monitor.py:probe():224] Finished collecting system info
2023-12-09 01:27:41,579 INFO    HandlerThread:3162 [system_monitor.py:probe():227] Publishing system info
2023-12-09 01:27:41,579 DEBUG   HandlerThread:3162 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-09 01:27:41,579 DEBUG   HandlerThread:3162 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-09 01:27:41,579 DEBUG   HandlerThread:3162 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-12-09 01:27:41,909 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/requirements.txt
2023-12-09 01:27:41,910 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/conda-environment.yaml
2023-12-09 01:27:43,452 DEBUG   HandlerThread:3162 [system_info.py:_save_conda():87] Saving conda packages done
2023-12-09 01:27:43,454 INFO    HandlerThread:3162 [system_monitor.py:probe():229] Finished publishing system info
2023-12-09 01:27:43,467 DEBUG   SenderThread:3162 [sender.py:send():382] send: files
2023-12-09 01:27:43,467 INFO    SenderThread:3162 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2023-12-09 01:27:43,477 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: stop_status
2023-12-09 01:27:43,478 DEBUG   SenderThread:3162 [sender.py:send_request():409] send_request: stop_status
2023-12-09 01:27:43,483 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-09 01:27:43,908 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/conda-environment.yaml
2023-12-09 01:27:43,908 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/wandb-metadata.json
2023-12-09 01:27:44,053 DEBUG   SenderThread:3162 [sender.py:send():382] send: telemetry
2023-12-09 01:27:44,054 DEBUG   SenderThread:3162 [sender.py:send():382] send: config
2023-12-09 01:27:44,658 INFO    wandb-upload_0:3162 [upload_job.py:push():131] Uploaded file /tmp/tmpk5dc8nsiwandb/k2ekk8rv-wandb-metadata.json
2023-12-09 01:27:45,054 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:27:47,911 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:27:49,912 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:27:50,223 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:27:51,914 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:27:53,915 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:27:55,895 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:27:55,916 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:27:57,917 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:27:58,478 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: stop_status
2023-12-09 01:27:58,478 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-09 01:27:58,479 DEBUG   SenderThread:3162 [sender.py:send_request():409] send_request: stop_status
2023-12-09 01:28:01,011 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:28:06,012 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:28:07,402 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: partial_history
2023-12-09 01:28:07,834 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-09 01:28:07,835 DEBUG   SenderThread:3162 [sender.py:send_request():409] send_request: log_artifact
2023-12-09 01:28:07,923 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:28:07,924 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/media/table
2023-12-09 01:28:07,924 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/media
2023-12-09 01:28:08,430 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: partial_history
2023-12-09 01:28:08,486 INFO    wandb-upload_0:3162 [upload_job.py:push():131] Uploaded file /tmp/tmpk5dc8nsiwandb/3x6prgiz-media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:28:09,996 INFO    wandb-upload_0:3162 [upload_job.py:push():89] Uploaded file /home/nguyen/.local/share/wandb/artifacts/staging/tmp7jhxwlem
2023-12-09 01:28:11,353 INFO    SenderThread:3162 [sender.py:send_request_log_artifact():1458] logged artifact run-d1yen9vk-predictionsconfusionmatrix - {'id': 'QXJ0aWZhY3Q6NjYxNzMwNzUw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjAxMjQ4MQ==', 'latestArtifact': None}}
2023-12-09 01:28:11,363 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:28:11,821 DEBUG   SenderThread:3162 [sender.py:send():382] send: files
2023-12-09 01:28:11,821 INFO    SenderThread:3162 [sender.py:_save_file():1392] saving file media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json with policy now
2023-12-09 01:28:11,926 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/config.yaml
2023-12-09 01:28:12,454 INFO    wandb-upload_0:3162 [upload_job.py:push():131] Uploaded file /tmp/tmpk5dc8nsiwandb/g8dt8cxk-media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:28:13,477 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: stop_status
2023-12-09 01:28:13,478 DEBUG   SenderThread:3162 [sender.py:send_request():409] send_request: stop_status
2023-12-09 01:28:13,478 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-09 01:28:13,927 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:28:15,929 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:28:17,543 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:28:17,930 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:28:22,544 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:28:27,150 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: partial_history
2023-12-09 01:28:27,545 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:28:27,898 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-09 01:28:27,899 DEBUG   SenderThread:3162 [sender.py:send_request():409] send_request: log_artifact
2023-12-09 01:28:27,915 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: partial_history
2023-12-09 01:28:27,938 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:28:27,938 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/media/table
2023-12-09 01:28:28,477 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: stop_status
2023-12-09 01:28:28,478 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-09 01:28:28,685 INFO    wandb-upload_0:3162 [upload_job.py:push():131] Uploaded file /tmp/tmpk5dc8nsiwandb/khixjd0q-media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:28:28,918 INFO    SenderThread:3162 [sender.py:send_request_log_artifact():1458] logged artifact run-d1yen9vk-predictionsconfusionmatrix - {'id': 'QXJ0aWZhY3Q6NjYxNzMwNzUw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjAxMjQ4MQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjYxNzMwNzUw', 'versionIndex': 0}}}
2023-12-09 01:28:28,918 DEBUG   SenderThread:3162 [sender.py:send():382] send: files
2023-12-09 01:28:28,918 INFO    SenderThread:3162 [sender.py:_save_file():1392] saving file media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json with policy now
2023-12-09 01:28:28,919 DEBUG   SenderThread:3162 [sender.py:send_request():409] send_request: stop_status
2023-12-09 01:28:29,741 INFO    wandb-upload_0:3162 [upload_job.py:push():131] Uploaded file /tmp/tmpk5dc8nsiwandb/yj2h4zhv-media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:28:31,941 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:28:32,898 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:28:33,942 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:28:35,944 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:28:37,945 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:28:38,046 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:28:41,516 DEBUG   SystemMonitor:3162 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-09 01:28:41,519 DEBUG   SenderThread:3162 [sender.py:send():382] send: stats
2023-12-09 01:28:43,480 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: stop_status
2023-12-09 01:28:43,480 DEBUG   SenderThread:3162 [sender.py:send_request():409] send_request: stop_status
2023-12-09 01:28:43,499 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-09 01:28:43,844 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:28:46,736 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: partial_history
2023-12-09 01:28:47,556 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-09 01:28:47,556 DEBUG   SenderThread:3162 [sender.py:send_request():409] send_request: log_artifact
2023-12-09 01:28:47,571 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: partial_history
2023-12-09 01:28:47,952 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:28:47,953 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/media/table
2023-12-09 01:28:48,095 INFO    SenderThread:3162 [sender.py:send_request_log_artifact():1458] logged artifact run-d1yen9vk-predictionsconfusionmatrix - {'id': 'QXJ0aWZhY3Q6NjYxNzMwNzUw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjAxMjQ4MQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjYxNzMwNzUw', 'versionIndex': 0}}}
2023-12-09 01:28:48,095 DEBUG   SenderThread:3162 [sender.py:send():382] send: files
2023-12-09 01:28:48,095 INFO    SenderThread:3162 [sender.py:_save_file():1392] saving file media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json with policy now
2023-12-09 01:28:48,612 INFO    wandb-upload_0:3162 [upload_job.py:push():131] Uploaded file /tmp/tmpk5dc8nsiwandb/23z9m7ld-media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:28:48,984 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:28:49,290 INFO    wandb-upload_0:3162 [upload_job.py:push():131] Uploaded file /tmp/tmpk5dc8nsiwandb/r1ikzbxh-media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:28:49,953 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:28:51,955 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:28:53,956 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:28:54,338 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:28:55,958 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:28:58,477 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: stop_status
2023-12-09 01:28:58,478 DEBUG   SenderThread:3162 [sender.py:send_request():409] send_request: stop_status
2023-12-09 01:28:58,480 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-09 01:29:00,021 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:29:05,023 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:29:06,383 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: partial_history
2023-12-09 01:29:07,087 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-09 01:29:07,088 DEBUG   SenderThread:3162 [sender.py:send_request():409] send_request: log_artifact
2023-12-09 01:29:07,104 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: partial_history
2023-12-09 01:29:07,966 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:29:07,967 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/media/table
2023-12-09 01:29:09,352 INFO    SenderThread:3162 [sender.py:send_request_log_artifact():1458] logged artifact run-d1yen9vk-predictionsconfusionmatrix - {'id': 'QXJ0aWZhY3Q6NjYxNzMwNzUw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjAxMjQ4MQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjYxNzMwNzUw', 'versionIndex': 0}}}
2023-12-09 01:29:09,352 DEBUG   SenderThread:3162 [sender.py:send():382] send: files
2023-12-09 01:29:09,353 INFO    SenderThread:3162 [sender.py:_save_file():1392] saving file media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json with policy now
2023-12-09 01:29:09,724 INFO    wandb-upload_0:3162 [upload_job.py:push():131] Uploaded file /tmp/tmpk5dc8nsiwandb/vhkasyhx-media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:29:10,296 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:29:10,598 INFO    wandb-upload_0:3162 [upload_job.py:push():131] Uploaded file /tmp/tmpk5dc8nsiwandb/gmq5nki2-media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:29:11,521 DEBUG   SenderThread:3162 [sender.py:send():382] send: stats
2023-12-09 01:29:11,969 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:29:13,477 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: stop_status
2023-12-09 01:29:13,478 DEBUG   SenderThread:3162 [sender.py:send_request():409] send_request: stop_status
2023-12-09 01:29:13,483 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-09 01:29:13,971 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:29:15,972 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/output.log
2023-12-09 01:29:16,208 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:29:21,209 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:29:25,922 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: partial_history
2023-12-09 01:29:26,210 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: status_report
2023-12-09 01:29:26,594 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-09 01:29:26,595 DEBUG   SenderThread:3162 [sender.py:send_request():409] send_request: log_artifact
2023-12-09 01:29:26,611 DEBUG   HandlerThread:3162 [handler.py:handle_request():146] handle_request: partial_history
2023-12-09 01:29:26,980 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
2023-12-09 01:29:26,980 INFO    Thread-12 :3162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nguyen/code/fact-verification/wandb/run-20231209_012739-d1yen9vk/files/media/table
2023-12-09 01:29:27,098 INFO    SenderThread:3162 [sender.py:send_request_log_artifact():1458] logged artifact run-d1yen9vk-predictionsconfusionmatrix - {'id': 'QXJ0aWZhY3Q6NjYxNzMwNzUw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjAxMjQ4MQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjYxNzMwNzUw', 'versionIndex': 0}}}
2023-12-09 01:29:27,098 DEBUG   SenderThread:3162 [sender.py:send():382] send: files
2023-12-09 01:29:27,098 INFO    SenderThread:3162 [sender.py:_save_file():1392] saving file media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json with policy now
2023-12-09 01:29:28,173 INFO    wandb-upload_0:3162 [upload_job.py:push():131] Uploaded file /tmp/tmpk5dc8nsiwandb/1b94lzpt-media/table/predictions confusion matrix_20_67b1f77e513d975d7843.table.json
